CanonicalEnemyKey,EnemyName,Zone,PlayfieldId,Source,Confidence,Notes
rdb-1040023-279184,computer terminal,Stret East Bank,635,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-279184,computer terminal,Tir,640,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-279184,computer terminal,Tir County,646,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-279184,computer terminal,Andromeda,655,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-279184,computer terminal,Coast of Tranquility,656,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-279184,computer terminal,Broken Shores,665,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-279184,computer terminal,Clondyke,670,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-279184,computer terminal,Galway County,685,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-279184,computer terminal,Lush Fields,695,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-279184,computer terminal,Omni1-HEADQUARTER,700,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-279184,computer terminal,Omni1 Entertainment,705,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-279184,computer terminal,Omni-1 Trade,710,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-279184,computer terminal,Rome Park,730,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-279184,computer terminal,4 Holes,760,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-279184,computer terminal,Borealis,800,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-279184,computer terminal,The Ring (dng),4334,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-279184,computer terminal,Lower Scheol,4881,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-279184,computer terminal,BS Signup (dng),6007,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-279184,computer terminal,Three Craters West,6101,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-279184,computer terminal,Three Craters East,6102,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-279184,computer terminal,Arete Landing,6553,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-279184,computer terminal,Antiques n' Stuff,7013,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-279184,computer terminal,Unicorn Dungeon,7092,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-279518,gingerleet,Andromeda,,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-279518,gingerleet,Newland Desert,,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-279518,gingerleet,Varmint Woods,,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-279518,gingerleet,Aegean,,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-280539,hoverchair_atrox,Stret East Bank,635,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-280539,hoverchair_atrox,Omni Forest,716,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-281033,mysterious xan tower - red spawn,Varmint Woods,600,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-281033,mysterious xan tower - red spawn,Tir County,646,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-281033,mysterious xan tower - red spawn,Greater Tir County,647,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-281033,mysterious xan tower - red spawn,Omni Forest,716,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-281033,mysterious xan tower - red spawn,Greater Omni Forest,717,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-281033,mysterious xan tower - red spawn,Stret West Bank,790,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-281033,mysterious xan tower - red spawn,Holes in the Wall,791,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-281034,mysterious xan tower - yellow spawn,Varmint Woods,600,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-281034,mysterious xan tower - yellow spawn,Tir County,646,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-281034,mysterious xan tower - yellow spawn,Greater Tir County,647,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-281034,mysterious xan tower - yellow spawn,Omni Forest,716,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-281034,mysterious xan tower - yellow spawn,Greater Omni Forest,717,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-281034,mysterious xan tower - yellow spawn,Stret West Bank,790,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-281034,mysterious xan tower - yellow spawn,Holes in the Wall,791,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-281035,mysterious xan tower - green spawn,Varmint Woods,600,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-281035,mysterious xan tower - green spawn,Tir County,646,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-281035,mysterious xan tower - green spawn,Greater Tir County,647,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-281035,mysterious xan tower - green spawn,Omni Forest,716,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-281035,mysterious xan tower - green spawn,Greater Omni Forest,717,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-281035,mysterious xan tower - green spawn,Stret West Bank,790,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-281035,mysterious xan tower - green spawn,Holes in the Wall,791,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-281961,barleet,Andromeda,,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-281961,barleet,Newland Desert,,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-281961,barleet,Varmint Woods,,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-281961,barleet,Aegean,,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-282037,bob marleet,Andromeda,,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-282037,bob marleet,Newland Desert,,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-282037,bob marleet,Varmint Woods,,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-282037,bob marleet,Aegean,,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-283954,hoverbike_b_t8_atrox,Stret East Bank,635,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-283954,hoverbike_b_t8_atrox,Omni Forest,716,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-284155,solitus_female_catgirl_three,Avalon,505,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-284155,solitus_female_catgirl_three,Greater Tir County,647,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-284155,solitus_female_catgirl_three,Dng: Temple of Three Winds,1931,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-284155,solitus_female_catgirl_three,Pandemonium Caina,4328,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-284155,solitus_female_catgirl_three,Pandemonium Antenora,4329,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-284155,solitus_female_catgirl_three,Pandemonium Ptolemea,4330,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-284155,solitus_female_catgirl_three,Pandemonium Instance,4389,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-284155,solitus_female_catgirl_three,Pandemonium Notum Vein,4390,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-284155,solitus_female_catgirl_three,West Buggy (DONT DELETE),4504,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-284155,solitus_female_catgirl_three,West of Elysium,4541,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-284155,solitus_female_catgirl_three,Adonis City,4872,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-284155,solitus_female_catgirl_three,Three Craters West,6101,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-284155,solitus_female_catgirl_three,Three Craters East,6102,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-284156,solitus_female_catgirl_four,Broken Shores,665,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-284156,solitus_female_catgirl_four,4 Holes,760,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-284156,solitus_female_catgirl_four,Broken Shores AI movie,4898,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-284156,solitus_female_catgirl_four,Broken Shores AI Demo,4899,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-284157,solitus_female_catgirl_five,North of Elysium,4544,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-284181,solitus_female_catgirl_base,Parnassos,500,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-284181,solitus_female_catgirl_base,Avalon,505,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-284181,solitus_female_catgirl_base,Newland Desert,565,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-284181,solitus_female_catgirl_base,The Perpetual Wastelands,570,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-284181,solitus_female_catgirl_base,Southern Fouls Hills,615,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-284181,solitus_female_catgirl_base,Stret East Bank,635,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-284181,solitus_female_catgirl_base,Tir County,646,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-284181,solitus_female_catgirl_base,Greater Tir County,647,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-284637,reinleet,Andromeda,,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-284637,reinleet,Newland Desert,,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-284637,reinleet,Varmint Woods,,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-284637,reinleet,Aegean,,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-28513,primitive medusa,The Reck,595,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-285148,enigma dog toy,Central Artery Valley,,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-285148,enigma dog toy,Belial Forest,,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-285389,vermin exterminator system,Newland City,566,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-285389,vermin exterminator system,Wartorn Valley,586,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-285389,vermin exterminator system,Varmint Woods,600,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-285389,vermin exterminator system,Eastern Fouls Plains,620,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-285389,vermin exterminator system,Tir County,646,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-285389,vermin exterminator system,Galway County,685,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-285389,vermin exterminator system,Stret West Bank,790,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-285389,vermin exterminator system,Unicorn Dungeon,7092,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-285468,cyborg soldier - female - one eye,Perpetual Wastelands,,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-285468,cyborg soldier - female - one eye,Central Artery Valley,,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-287291,hoverbike_a_t9_atrox,Stret East Bank,635,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-287291,hoverbike_a_t9_atrox,Omni Forest,716,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-288278,city controller,TheGrid2(dng),152,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-288278,city controller,Upper Scheol,4880,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-288500,dancing cyborg doll a,Perpetual Wastelands,,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-288500,dancing cyborg doll a,Central Artery Valley,,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-288534,hoverchair_drevil_atrox,Stret East Bank,635,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-288534,hoverchair_drevil_atrox,Omni Forest,716,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-288558,devileet,Andromeda,,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-288558,devileet,Newland Desert,,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-288558,devileet,Varmint Woods,,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-288558,devileet,Aegean,,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-289422,hoverchair_solitus_male_christmas,Newland Desert,565,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-289422,hoverchair_solitus_male_christmas,Christmas Workshop (dng),6028,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-289448,hoverchair_solitus_female_christmas,Newland Desert,565,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-289448,hoverchair_solitus_female_christmas,Christmas Workshop (dng),6028,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-289455,hoverchair_opifex_male_christmas,Newland Desert,565,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-289455,hoverchair_opifex_male_christmas,Christmas Workshop (dng),6028,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-289456,hoverchair_opifex_female_christmas,Newland Desert,565,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-289456,hoverchair_opifex_female_christmas,Christmas Workshop (dng),6028,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-289459,hoverchair_nanomage_female_christmas,Newland Desert,565,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-289459,hoverchair_nanomage_female_christmas,Christmas Workshop (dng),6028,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-289460,hoverchair_atrox_christmas,Newland Desert,565,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-289460,hoverchair_atrox_christmas,Christmas Workshop (dng),6028,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-289492,gift-wrapped leet,Andromeda,565,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-289492,gift-wrapped leet,Newland Desert,585,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-289492,gift-wrapped leet,Varmint Woods,600,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-289492,gift-wrapped leet,Aegean,655,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-293552,halloween_hoverbroom_atrox,Stret East Bank,635,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-293552,halloween_hoverbroom_atrox,Omni Forest,716,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-294111,elf leet,Andromeda,565,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-294111,elf leet,Newland Desert,585,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-294111,elf leet,Varmint Woods,600,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-294111,elf leet,Aegean,655,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-294329,elf_leet_new,Andromeda,,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-294329,elf_leet_new,Newland Desert,,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-294329,elf_leet_new,Varmint Woods,,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-294329,elf_leet_new,Aegean,,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-294419,hoverchair_solitus_male_christmas_green,Old Athen,540,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-294419,hoverchair_solitus_male_christmas_green,Mort,560,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-294419,hoverchair_solitus_male_christmas_green,Aegean,585,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-294419,hoverchair_solitus_male_christmas_green,Stret East Bank,635,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-294419,hoverchair_solitus_male_christmas_green,Broken Shores,665,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-294419,hoverchair_solitus_male_christmas_green,Clondyke,670,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-294419,hoverchair_solitus_male_christmas_green,Lush Fields,695,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-294419,hoverchair_solitus_male_christmas_green,Omni-1 Trade,710,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-294419,hoverchair_solitus_male_christmas_green,Rome Blue,735,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-294419,hoverchair_solitus_male_christmas_green,Rome Green,740,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-294419,hoverchair_solitus_male_christmas_green,Rome Green Backyard 1,3050,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-294419,hoverchair_solitus_male_christmas_green,Rome Green Backyard 2,3051,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-294419,hoverchair_solitus_male_christmas_green,Rome Green Backyard 3,3052,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-294419,hoverchair_solitus_male_christmas_green,Rome Green Backyard 4,3053,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-294419,hoverchair_solitus_male_christmas_green,Rome Green Backyard 5,3054,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-294419,hoverchair_solitus_male_christmas_green,Rome Green Backyard 6,3055,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-294419,hoverchair_solitus_male_christmas_green,Rome Green Backyard 7,3056,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-294419,hoverchair_solitus_male_christmas_green,Rome Green Backyard 8,3057,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-294419,hoverchair_solitus_male_christmas_green,Rome Green Backyard 9,3058,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-294419,hoverchair_solitus_male_christmas_green,Rome Green Backyard 10,3059,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-294419,hoverchair_solitus_male_christmas_green,Broken Shores AI movie,4898,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-294419,hoverchair_solitus_male_christmas_green,Broken Shores AI Demo,4899,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-294420,hoverchair_solitus_female_christmas_green,Old Athen,540,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-294420,hoverchair_solitus_female_christmas_green,Mort,560,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-294420,hoverchair_solitus_female_christmas_green,Aegean,585,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-294420,hoverchair_solitus_female_christmas_green,Stret East Bank,635,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-294420,hoverchair_solitus_female_christmas_green,Broken Shores,665,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-294420,hoverchair_solitus_female_christmas_green,Clondyke,670,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-294420,hoverchair_solitus_female_christmas_green,Lush Fields,695,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-294420,hoverchair_solitus_female_christmas_green,Omni-1 Trade,710,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-294420,hoverchair_solitus_female_christmas_green,Rome Blue,735,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-294420,hoverchair_solitus_female_christmas_green,Rome Green,740,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-294420,hoverchair_solitus_female_christmas_green,Rome Green Backyard 1,3050,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-294420,hoverchair_solitus_female_christmas_green,Rome Green Backyard 2,3051,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-294420,hoverchair_solitus_female_christmas_green,Rome Green Backyard 3,3052,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-294420,hoverchair_solitus_female_christmas_green,Rome Green Backyard 4,3053,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-294420,hoverchair_solitus_female_christmas_green,Rome Green Backyard 5,3054,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-294420,hoverchair_solitus_female_christmas_green,Rome Green Backyard 6,3055,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-294420,hoverchair_solitus_female_christmas_green,Rome Green Backyard 7,3056,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-294420,hoverchair_solitus_female_christmas_green,Rome Green Backyard 8,3057,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-294420,hoverchair_solitus_female_christmas_green,Rome Green Backyard 9,3058,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-294420,hoverchair_solitus_female_christmas_green,Rome Green Backyard 10,3059,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-294420,hoverchair_solitus_female_christmas_green,Broken Shores AI movie,4898,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-294420,hoverchair_solitus_female_christmas_green,Broken Shores AI Demo,4899,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-294421,hoverchair_opifex_male_christmas_green,Old Athen,540,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-294421,hoverchair_opifex_male_christmas_green,Mort,560,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-294421,hoverchair_opifex_male_christmas_green,Aegean,585,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-294421,hoverchair_opifex_male_christmas_green,Stret East Bank,635,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-294421,hoverchair_opifex_male_christmas_green,Broken Shores,665,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-294421,hoverchair_opifex_male_christmas_green,Clondyke,670,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-294421,hoverchair_opifex_male_christmas_green,Lush Fields,695,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-294421,hoverchair_opifex_male_christmas_green,Omni-1 Trade,710,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-294421,hoverchair_opifex_male_christmas_green,Rome Blue,735,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-294421,hoverchair_opifex_male_christmas_green,Rome Green,740,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-294421,hoverchair_opifex_male_christmas_green,Rome Green Backyard 1,3050,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-294421,hoverchair_opifex_male_christmas_green,Rome Green Backyard 2,3051,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-294421,hoverchair_opifex_male_christmas_green,Rome Green Backyard 3,3052,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-294421,hoverchair_opifex_male_christmas_green,Rome Green Backyard 4,3053,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-294421,hoverchair_opifex_male_christmas_green,Rome Green Backyard 5,3054,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-294421,hoverchair_opifex_male_christmas_green,Rome Green Backyard 6,3055,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-294421,hoverchair_opifex_male_christmas_green,Rome Green Backyard 7,3056,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-294421,hoverchair_opifex_male_christmas_green,Rome Green Backyard 8,3057,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-294421,hoverchair_opifex_male_christmas_green,Rome Green Backyard 9,3058,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-294421,hoverchair_opifex_male_christmas_green,Rome Green Backyard 10,3059,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-294421,hoverchair_opifex_male_christmas_green,Broken Shores AI movie,4898,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
